Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6152294825,"12:12 AM, September 06 2024",Delivered,Zomato Delivery,3km,1 x Just Pepperoni Pizza,,Flat Rs.150 off,649.0,26.85,112.0,0.0,0.0,0.0,563.85,,,,,,29.15,6.4,Correctly,,e4de67c4ea39e84aa75615c6297f61997e6f158ca6923c475583e7e9dd7a30eb
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6148126536,"11:19 PM, September 05 2024",Delivered,Zomato Delivery,5km,"1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza",,Flat Rs.200 off,1058.0,42.9,200.0,0.0,0.0,0.0,900.9,,,,,,17.28,0.5,Correctly,,8cb70adb32f08355158dba35d6f179f692f4d2acdd2b7cb9245cb1647cf5f8c4
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6134676060,"11:12 PM, September 05 2024",Delivered,Zomato Delivery,1km,1 x Margherita Pizza,,60% off upto Rs.120,459.0,18.0,99.0,0.0,0.0,0.0,378.0,,,,,,11.1,0.2,Correctly,,9691667ba079b6232ab0fccf00424f9a32aef1ef5e9f505a4a4ce563e1f9d36c
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6150491884,"11:08 PM, September 05 2024",Delivered,Zomato Delivery,3km,1 x Makhani Paneer Pizza,,Flat Rs.150 off,658.0,27.3,112.0,0.0,0.0,0.0,573.3,,,,,,12.98,0.6,Correctly,,9cbb89b0516ff87d02548afbd1acc4acf142d4d81bbbd437244e644f2aa5af2a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6151679585,"11:02 PM, September 05 2024",Delivered,Zomato Delivery,1km,1 x Chilli Cheese Garlic Bread,,60% off upto Rs.120,259.0,8.0,99.0,0.0,0.0,0.0,168.0,,,,,,10.77,0.4,Correctly,,3d670c6bf87611a63af3118e63eb024593b18b8c54fe466e2810067d0a0059a5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6154572424,"10:57 PM, September 05 2024",Delivered,Zomato Delivery,2km,1 x Peri Peri Paneer Pizza,,60% off upto Rs.120,579.0,24.0,99.0,0.0,0.0,0.0,504.0,,,,,,11.87,0.5,Correctly,,29d52a8e95ba1d2083e9155fa62a724db1eaa4a8075cfbe24b99b54187a082d6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6150920479,"10:42 PM, September 05 2024",Delivered,Zomato Delivery,7km,"1 x All About Chicken Pizza, 1 x Chilli Cheese Garlic Bread",,Flat Rs.200 off,918.0,35.9,200.0,0.0,0.0,0.0,753.9,,,,,,16.87,5.7,Correctly,,c8146174cdd72ba03f6cd4deae8f810c4d5cef89021127242d07335ccbf61302
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6155216580,"09:44 PM, September 05 2024",Delivered,Zomato Delivery,7km,1 x Bacon Pepperoni Melt,,Flat Rs.150 off,658.0,27.3,112.0,0.0,0.0,0.0,573.3,,,,,,16.82,0.2,Correctly,,0f8282d9206412fe794467e79836c268d525a6e1b480c192d5a50522c05e330c
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6150452575,"09:31 PM, September 05 2024",Delivered,Zomato Delivery,3km,1 x Peri Peri Grilled Chicken Pizza,,Flat Rs.150 off,829.0,35.85,112.0,0.0,0.0,0.0,752.85,,,,,,26.43,16.2,Correctly,,d22c39d7c07d12cdccb7754aba38590ab678273ccc8ef44e96d93f2967f9d9cb
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6154206036,"09:21 PM, September 05 2024",Delivered,Zomato Delivery,5km,1 x All About Chicken Pizza,,Flat Rs.150 off,659.0,27.35,112.0,0.0,0.0,0.0,574.35,,,,,,20.55,6.5,Correctly,,48efc36b31347e379846a1259ab27bd3fd55f940474464f6e69f5acc847d7674
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6152871387,"08:46 PM, September 05 2024",Delivered,Zomato Delivery,5km,"1 x Mutton Seekh Pide, 1 x Murgh Amritsari Seekh Pide",,,807.0,40.35,0.0,0.0,0.0,0.0,847.35,,,,,,13.8,0.4,Correctly,,9333da860c9fc184842fdf61da9ea02a189161944ea3ec035d20e1dcfd211a7f
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6152094047,"08:25 PM, September 05 2024",Delivered,Zomato Delivery,3km,1 x Bageecha Pizza,,Flat Rs.150 off,599.0,24.35,112.0,0.0,0.0,0.0,511.35,1.0,Its very blend,,,,11.88,1.1,Correctly,,664197b3d6563066cf189180c7db2adb1466b3134cb1b23b11aa83a047458ae4
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6142704348,"08:13 PM, September 05 2024",Delivered,Zomato Delivery,1km,"1 x Herbed Potato, 1 x Spinach Sumac Pide, 1 x Mutton Seekh Pide",,,876.0,43.8,0.0,0.0,0.0,0.0,919.8,,,,,,19.82,0.3,Correctly,,5bc3e12bfceee73e8f735a4c67fe7358005e32bb9753ca3841ee2fc86206b70f
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6154591094,"07:45 PM, September 05 2024",Delivered,Zomato Delivery,3km,1 x Peri Peri Grilled Chicken Pizza,,Flat Rs.150 off,619.0,25.35,112.0,0.0,0.0,0.0,532.35,,,,,,13.1,1.6,Correctly,,3b6c0242c61bed0d9f613d8b16f919155c69ecceb2e077011a795dd1a20225fd
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6154454759,"06:42 PM, September 05 2024",Delivered,Zomato Delivery,2km,1 x Peri Peri Grilled Chicken Pizza,,Flat Rs.150 off,619.0,25.35,112.0,0.0,0.0,0.0,532.35,,,,,,17.52,7.3,Correctly,,c8abeb418fa9692dcc1a7cd993211706005e6d5e05f0872e996efb8df13c93ac
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6153711178,"06:42 PM, September 05 2024",Delivered,Zomato Delivery,2km,"1 x Mutton Seekh Pide, 1 x OG Cheese Pide",,Flat Rs.150 off,748.0,31.8,112.0,0.0,0.0,0.0,667.8,,,,,,15.78,4.6,Correctly,,d7d8d6f9240e30b0e56c55ea5499234e31ae6b1e8a949fd511a6ceafc4747245
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6143043026,"04:36 PM, September 05 2024",Delivered,Zomato Delivery,2km,1 x Peri Peri Paneer Pizza,,Flat Rs.150 off,579.0,23.35,112.0,0.0,0.0,0.0,490.35,,,,,,13.93,4.8,Correctly,,83eaaad479cfc70236e6959b5224228258292176eda39383e799d406f7027994
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6153344387,"04:31 PM, September 05 2024",Delivered,Zomato Delivery,2km,1 x Grilled Tangdis,,60% off upto Rs.120,269.0,8.5,99.0,0.0,0.0,0.0,178.5,,,,,,20.3,4.4,Correctly,,2d7d36e078658d4a341ae08487f4461494463c36972e897c35c5103feddf343b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6147262832,"02:10 PM, September 05 2024",Delivered,Zomato Delivery,4km,"1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza",,,937.0,46.85,0.0,0.0,0.0,0.0,983.85,,,,,,17.62,0.9,Correctly,,39c002ece6224aee8c6dcc9feaa0fb3aeb5023204c82e912442f1d46fedb5475
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6145948765,"11:55 PM, September 04 2024",Delivered,Zomato Delivery,1km,1 x Jamaican Chicken Melt,,,479.0,23.95,0.0,0.0,0.0,0.0,502.95,5.0,,,,,6.52,0.3,Correctly,,64a6fc8ee311b78b32986867500a1e1cc6756e798031506aa71b047f14edb84d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6143729932,"11:06 PM, September 04 2024",Delivered,Zomato Delivery,2km,"1 x Herbed Potato, 1 x Garlic Aioli",,60% off upto Rs.120,208.0,5.45,99.0,0.0,0.0,0.0,114.45,5.0,,,,,18.13,4.8,Correctly,,8f2eb204b2e0cf801a18d472c021ebd91c1663684c64fbcb45d289ca5c8b3aef
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6149407185,"09:14 PM, September 04 2024",Delivered,Zomato Delivery,3km,1 x Bageecha Pizza,,Flat Rs.150 off,599.0,24.35,112.0,0.0,0.0,0.0,511.35,,,,,,12.92,0.4,Correctly,,4b009995211ef6a8b76a3772d6314e91b273c7ce723c399f58aac1a2de88aea5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6145971901,"08:20 PM, September 04 2024",Delivered,Zomato Delivery,1km,"1 x Margherita Pizza, 1 x Chilli Cheese Garlic Bread",,Flat Rs.150 off,875.0,38.15,112.0,0.0,0.0,0.0,801.15,,,,,,15.73,0.9,Correctly,,878ac907f5db77bfcf83a1fc69f676f9e41a8fbdfffac737612a456711be8f41
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6137335800,"08:20 PM, September 04 2024",Delivered,Zomato Delivery,4km,"1 x Jamaican Chicken Melt, 1 x Murgh Amritsari Seekh Melt",,Flat Rs.200 off,958.0,37.9,200.0,0.0,0.0,0.0,795.9,,,,,,19.22,4.6,Correctly,,502741fd5e3a13e9e931de83d3c56ae8d68a01655f04a32f594aef6a5160ce22
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6152057401,"07:45 PM, September 04 2024",Delivered,Zomato Delivery,9km,"1 x Salted Fries, 1 x Bageecha Pizza, 1 x Spinach Sumac Pide",,Flat Rs.200 off,1097.0,44.85,200.0,0.0,0.0,0.0,941.85,,,,,,18.28,2.6,Correctly,,48a1c5545e860f93a849ba7022bea295e1ea5dfa1194f49276daf6a6001a123f
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6148410281,"07:06 PM, September 04 2024",Delivered,Zomato Delivery,3km,"1 x Cheesy Garlic Bread, 1 x Margherita Pizza",,Flat Rs.150 off,698.0,29.3,112.0,0.0,0.0,0.0,615.3,,,,,,12.18,0.4,Correctly,,b64eade2d814bda0a3b16234e44400a4a9c0c44e5d6738a42e9e3c62b3d25723
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6147700876,"06:26 PM, September 04 2024",Delivered,Zomato Delivery,4km,1 x Murgh Amritsari Garlic Bread,,60% off upto Rs.120,289.0,9.5,99.0,0.0,0.0,0.0,199.5,,,,,,13.25,0.3,Correctly,,c65a49c1f1ae0a4923447df767a7fa8060e1c315463140268d28c92b9fc33cd3
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6150685362,"03:15 PM, September 04 2024",Delivered,Zomato Delivery,1km,"1 x Bageecha Pizza, 1 x Margherita Pizza",,,1058.0,52.9,0.0,0.0,0.0,0.0,1110.9,,,,,,17.95,2.0,Correctly,,8694efe3259ba6dcff73bcff16fb42006069f1ea7395df3d9b8e46a4c3b3aa26
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6148187356,"02:58 PM, September 04 2024",Delivered,Zomato Delivery,1km,1 x All About Chicken Pizza,,Flat Rs.150 off,659.0,27.35,112.0,0.0,0.0,0.0,574.35,,,,,,19.8,3.4,Correctly,,8557bc8120106af4db4739272b29b7548efaa17072210c7e590ed55016bcae2b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6148406709,"02:26 AM, September 04 2024",Delivered,Zomato Delivery,1km,"1 x Murgh Amritsari Seekh Pide, 1 x Malai Gud Pide",,Flat Rs.150 off,667.0,27.75,112.0,0.0,0.0,0.0,582.75,,,,,,13.77,0.4,Correctly,,c89078f984f04af241cc596ac06d3f94f37cafbd5674fdbe1cd29ab5a7dc818a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6145542847,"01:17 AM, September 04 2024",Delivered,Zomato Delivery,1km,"1 x Peri Peri Paneer Pizza, 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread",,Flat Rs.150 off,1437.0,66.25,112.0,0.0,0.0,0.0,1391.25,,,,,,16.47,0.7,Correctly,,8557bc8120106af4db4739272b29b7548efaa17072210c7e590ed55016bcae2b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6145870624,"01:01 AM, September 04 2024",Delivered,Zomato Delivery,3km,"1 x Peri Peri Fries, 1 x Iced Green Tea - Mojito",,50% off upto Rs.100,284.24,9.21,100.0,0.0,0.0,0.0,193.45,,,,,,8.42,0.2,Correctly,,d00bd11f1ac42705b67b0d97ef681d91a1e6c0482d585e1d52fe13a672f1f07c
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6150656830,"11:41 PM, September 03 2024",Delivered,Zomato Delivery,2km,1 x Chilli Cheese Garlic Bread,,60% off upto Rs.120,259.0,8.0,99.0,0.0,0.0,0.0,168.0,,,,,,11.23,0.7,Correctly,,90edfff70fff80474bb95756dd98c2cc766d42e584fa2a21b55e70bba24bc936
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6149351158,"10:22 PM, September 03 2024",Delivered,Zomato Delivery,7km,"1 x Bageecha Pizza, 1 x Indian Masala Fries, 1 x Peri Peri Fries, 1 x All About Chicken Pizza",,Flat Rs.200 off,1756.0,77.8,200.0,0.0,0.0,0.0,1633.8,,,,,,15.17,2.6,Correctly,,ff6569b63ce268cc8ffc4f70adf8a0c641c72959df45ff006314a93282b6202b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6139655209,"09:37 PM, September 03 2024",Delivered,Zomato Delivery,1km,1 x Masala Paneer Pide,,60% off upto Rs.120,319.0,11.0,99.0,0.0,0.0,0.0,231.0,,,,,,11.08,2.2,Correctly,,d2cd5f7ecb675e77a7a98c25b8dca44673b112e50d4f67afc4aaa8cda0d9f45f
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6148701495,"09:19 PM, September 03 2024",Delivered,Zomato Delivery,2km,1 x Bageecha Pizza,,Flat Rs.150 off,599.0,24.35,112.0,0.0,0.0,0.0,511.35,,,,,,12.25,0.3,Correctly,,9ac823e470566e554b051285650821ad15d69ac7379d97d74b51667c47a7a0a0
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6144237051,"09:10 PM, September 03 2024",Delivered,Zomato Delivery,3km,"1 x Harisa Mayo, 1 x Garlic Aioli, 1 x Fried Chicken Strips, 1 x Just Pepperoni Pizza",,Flat Rs.200 off,1057.0,42.85,200.0,0.0,0.0,0.0,899.85,,,,,,16.8,2.2,Correctly,,a8d9bdc0de8f6ae03bf9b787f2780d45b34f8de115904daff239dc0e322be80e
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6146257055,"08:51 PM, September 03 2024",Delivered,Zomato Delivery,6km,1 x Angara Paneer Melt,,Flat Rs.150 off,508.0,19.8,112.0,0.0,0.0,0.0,415.8,,,,,,10.3,0.8,Correctly,,8ee11ccd386d58b9f427130f410628863100f21f20a6cd798a2aae7bf9d18f2a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6148828514,"08:48 PM, September 03 2024",Delivered,Zomato Delivery,5km,1 x Bageecha Pizza,,Flat Rs.150 off,799.0,34.35,112.0,0.0,0.0,0.0,721.35,,,,,,13.42,0.5,Correctly,,74018acb2a8e8078a6c9cef8e64e778a370954f66182da8b8cb68aca6e9eef4f
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6148792325,"08:36 PM, September 03 2024",Delivered,Zomato Delivery,6km,1 x Bageecha Pizza,,Flat Rs.150 off,599.0,24.35,112.0,0.0,0.0,0.0,511.35,5.0,,,,,13.42,0.4,Correctly,,3049b50a67718e21215a925eb82bed7b0e3856586e2f9a7e5d89ac7b8c2fd981
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6130548562,"08:28 PM, September 03 2024",Delivered,Zomato Delivery,1km,"1 x Cheesy Garlic Bread, 1 x Bacon Pepperoni Melt, 2 x Just Pepperoni Pizza",,,2676.0,133.8,0.0,0.0,0.0,0.0,2809.8,,,,,,20.02,0.7,Correctly,,cd0fc39a6d6fae6c44119ce616390e3c3b1644973779060d11f4023bcba3d485
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6144878881,"08:23 PM, September 03 2024",Delivered,Zomato Delivery,1km,1 x Murgh Amritsari Garlic Bread,,60% off upto Rs.120,289.0,9.5,99.0,0.0,0.0,0.0,199.5,,,,,,12.73,2.5,Correctly,,eefc25c8ec13b081ff55fe6095b490b11c6cdfd2e337d1982f54fab6c0c0094e
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6147360368,"07:10 PM, September 03 2024",Delivered,Zomato Delivery,6km,"1 x Salted Fries, 1 x Fried Chicken Strips",,60% off upto Rs.120,358.0,12.95,99.0,0.0,0.0,0.0,271.95,,,,,,12.28,4.5,Correctly,,d6b126d1b87d74aa9e6fdefb799bf078957a846292b04f1c086a6e7961c85f9b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6146873330,"06:43 PM, September 03 2024",Delivered,Zomato Delivery,5km,1 x Bageecha Pizza,,Flat Rs.150 off,599.0,24.35,112.0,0.0,0.0,0.0,511.35,,,,,,3.48,0.7,Correctly,,2e26e6750435a3aedd37ac49614bec80d366a66a8d66d7473317f7673cafb5d4
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6146137483,"06:19 PM, September 03 2024",Delivered,Zomato Delivery,4km,1 x Chilli Cheese Garlic Bread,,60% off upto Rs.120,259.0,8.0,99.0,0.0,0.0,0.0,168.0,4.0,,,,,10.68,0.5,Correctly,Non-refunded complaint,66da83b919e770764b38cf7319604d09a9a093baf2b617c2f8a2d018a330e7ed
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6147309369,"06:14 PM, September 03 2024",Delivered,Zomato Delivery,2km,1 x Bageecha Pizza,,Flat Rs.150 off,799.0,34.35,112.0,0.0,0.0,0.0,721.35,,,,,,13.88,3.0,Correctly,,ca67437b59277eaa261022948174d30421059b038416d58f32cd365231052dc6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6145855027,"04:44 PM, September 03 2024",Delivered,Zomato Delivery,4km,"1 x Chilli Cheese Garlic Bread, 1 x Herbed Potato",,60% off upto Rs.120,407.0,15.4,99.0,0.0,0.0,0.0,323.4,,,,,,17.77,7.1,Correctly,,76918a5ea97c13b2ee9336617fc8cd473ac3cb707b8cef6bc34f2459697b2558
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6147183914,"01:35 PM, September 03 2024",Delivered,Zomato Delivery,2km,1 x Murgh Amritsari Garlic Bread,,60% off upto Rs.120,289.0,9.5,99.0,0.0,0.0,0.0,199.5,,,,,,11.77,0.4,Correctly,,0cf9a29caadb91b0ff78720041df04990d419ea5292b3ef0db4f2c122a434837
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6145197136,"02:27 AM, September 03 2024",Delivered,Zomato Delivery,4km,"1 x Harisa Mayo, 1 x Grilled Tangdis, 1 x Mutton Seekh Pizza",,,1177.0,58.85,0.0,0.0,0.0,0.0,1235.85,,,,,,16.35,0.4,Correctly,,9d641553ddfb131e9d4dc4cd990ad270190e766cd9b4dcb6d1a4723d5694db60
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6141496357,"01:37 AM, September 03 2024",Delivered,Zomato Delivery,2km,"1 x Indian Masala Fries, 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread, 1 x Just Pepperoni Pizza",,Flat Rs.200 off,1896.0,84.8,200.0,0.0,0.0,0.0,1780.8,,,,,,18.17,0.4,Correctly,,401cde60f40f145e8f2dc8e3c48b8cf2c19582a3983b49b3fd80091f5059ad36
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6144792076,"12:35 AM, September 03 2024",Delivered,Zomato Delivery,5km,"1 x Indian Masala Fries, 1 x Chilli Cheese Garlic Bread",,50% off upto Rs.100,567.0,23.35,100.0,0.0,0.0,0.0,490.35,,,,,,11.3,0.5,Correctly,,79c1ece5dcd3e8ede1aa6089ced231f7b0d0448e93a56c13f1e406616450cd2b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6141100415,"12:03 AM, September 03 2024",Delivered,Zomato Delivery,1km,1 x Murgh Amritsari Seekh Pizza,,Flat Rs.150 off,629.0,25.85,112.0,0.0,0.0,0.0,542.85,,,,,,13.65,4.7,Correctly,,8320f66b73f6a3bc8e9bdb1717d3604d9bab5203ff2e8e4eed94cb84ee1069db
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6147861495,"11:01 PM, September 02 2024",Delivered,Zomato Delivery,6km,1 x Jamaican Chicken Melt,,60% off upto Rs.120,479.0,19.0,99.0,0.0,0.0,0.0,399.0,,,,,,15.0,2.5,Correctly,Poor packaging or spillage,81cc622998be07326726c9105de9a7d6bb4a0ff5349d7bc1f15bda0f1be28e6e
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6145309239,"10:20 PM, September 02 2024",Delivered,Zomato Delivery,1km,1 x Mushroom Mozzarella Melt,,60% off upto Rs.120,449.0,17.5,99.0,0.0,0.0,0.0,367.5,,,,,,,2.3,Missed,,cc2dfedd6e751457835ed66b227a0d71c0265fe5f0f722a37bea6c0b0bd452d6
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6136823409,"10:12 PM, September 02 2024",Delivered,Zomato Delivery,1km,1 x Chilli Cheese Garlic Bread,,60% off upto Rs.120,259.0,8.0,99.0,0.0,0.0,0.0,168.0,,,,,,11.52,1.1,Correctly,,3d670c6bf87611a63af3118e63eb024593b18b8c54fe466e2810067d0a0059a5
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6144627263,"08:57 PM, September 02 2024",Delivered,Zomato Delivery,7km,"1 x Herbed Potato, 1 x Bageecha Pizza, 1 x Masala Paneer Pide",,Flat Rs.1050 off,1066.0,47.7,112.0,0.0,0.0,0.0,1001.7,,,,,,16.98,0.7,Correctly,,b5e8304e902c2127e194c546a76a4f829765d51fb7cfcb8bc8124d118b32c149
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6146352103,"08:54 PM, September 02 2024",Delivered,Zomato Delivery,6km,"1 x Murgh Amritsari Seekh Melt, 1 x Harisa Mayo",,Flat Rs.150 off,539.0,21.35,112.0,0.0,0.0,0.0,448.35,,,,,,10.27,0.4,Correctly,,6eb2c5f95515ee1d442ec6b07704fdb0e54fae58dea444eded531d7de2202606
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6135885301,"08:44 PM, September 02 2024",Delivered,Zomato Delivery,9km,"1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza, 1 x Tipsy Tiger Ginger Ale",,Flat Rs.200 off,1056.05,42.8,200.0,0.0,0.0,0.0,898.85,,,,,,17.67,0.4,Correctly,,832f288805be1d3ce6491b426d424bea42bf59afc391fd9f33a16999af9fb190
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6146958428,"08:43 PM, September 02 2024",Delivered,Zomato Delivery,1km,"1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread",,Flat Rs.150 off,858.0,37.3,112.0,0.0,0.0,0.0,783.3,,,,,,13.37,2.2,Correctly,,da9cd771363a5443448a1aae5a3378527241da79bae4ff6cd1e4eaa133a071ef
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6138265515,"07:27 PM, September 02 2024",Delivered,Zomato Delivery,9km,1 x Just Pepperoni Pizza,,Flat Rs.150 off,859.0,37.35,112.0,0.0,0.0,0.0,784.35,,,,,,11.13,5.8,Correctly,,89f12d35d6f0358ff60d7099f635d104eafde9248e20723ec25c88cd7e9b3491
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6134909646,"05:51 PM, September 02 2024",Delivered,Zomato Delivery,1km,1 x Margherita Pizza,,,459.0,22.95,0.0,0.0,0.0,0.0,481.95,,,,,,14.13,2.3,Correctly,,506ed7f0aff67163e19521dccaeea759650a0c93823eecc118245e4d0556e0b4
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6134476938,"05:44 PM, September 02 2024",Delivered,Zomato Delivery,2km,"1 x Murgh Amritsari Garlic Bread, 1 x Mutton Seekh Pide",,Flat Rs.150 off,688.0,28.8,112.0,0.0,0.0,0.0,604.8,,,,,,19.72,0.5,Correctly,,e53a65d22564f43b038049d940036f86521f4a2d81e5034a3ec4fd7cf5d30388
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6142920452,"05:38 PM, September 02 2024",Delivered,Zomato Delivery,5km,1 x Jamaican Chicken Melt,,60% off upto Rs.120,479.0,19.0,99.0,0.0,0.0,0.0,399.0,,,,,,17.27,3.2,Correctly,,4b147f34e041f5034831c37f6562cbbed6d4c153ff1d0bb2a9d3e710d7a992c7
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6144985098,"04:37 PM, September 02 2024",Delivered,Zomato Delivery,5km,1 x Angara Paneer Melt,,60% off upto Rs.120,449.0,17.5,99.0,0.0,0.0,0.0,367.5,,,,,,17.82,3.8,Correctly,,a6e8c5d808cf1956cf147f3a81e82d2f4736beffaf8136a6cae5777a29c6c77b
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6146570159,"04:20 PM, September 02 2024",Delivered,Zomato Delivery,5km,1 x Chilli Cheese Garlic Bread,,60% off upto Rs.120,259.0,8.0,99.0,0.0,0.0,0.0,168.0,5.0,,,,,11.2,0.5,Correctly,,15cc9f7105972d5d538a7d528b08b2dc4471587f2d339aa29f7930a57391b3c2
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6144529589,"02:39 PM, September 02 2024",Delivered,Zomato Delivery,1km,1 x Chicken Pepperoni Pizza,,Flat Rs.150 off,599.0,24.35,112.0,0.0,0.0,0.0,511.35,,,,,,11.67,0.7,Correctly,,75cbace7dea4a1d3ddcc8681e8f27d3b4fc1a9af63e2fcd9a85715ef00505858
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6127758442,"01:38 PM, September 02 2024",Delivered,Zomato Delivery,2km,"1 x Bageecha Pizza, 1 x Jamaican Chicken Melt",,Flat Rs.200 off,1338.0,56.9,200.0,0.0,0.0,0.0,1194.9,,,,,,20.58,3.7,Incorrectly,,a04293e79bdae9556bc19589fd68618f0ab9d4c1291737dbc04dc8624a01dc1c
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6143837783,"01:58 AM, September 02 2024",Delivered,Zomato Delivery,2km,"1 x Bageecha Pizza, 1 x Cheesy Garlic Bread",,Flat Rs.200 off,1038.0,41.9,200.0,0.0,0.0,0.0,879.9,,,,,,10.38,0.3,Correctly,,cbd4923090dc11133b6f34570773e9f75ae2b063e54457cb0eedac836fe62fdf
